"Program","Year","Period","Geo.Level","State","Strawberries","type","items","units","Domain","name","code","Value","CV....","Total"
"SURVEY",2018,"YEAR","NATIONAL","US TOTAL","STRAWBERRIES"," FRESH MARKET - PRODUCTION"," $",NA,NA,NA,NA,NA,NA,"2,242,706,000"
"SURVEY",2018,"YEAR","NATIONAL","US TOTAL","STRAWBERRIES"," FRESH MARKET"," UTILIZED - PRODUCTION"," MEASURED IN CWT",NA,NA,NA,NA,NA,"21,196,100"
"SURVEY",2018,"YEAR","NATIONAL","US TOTAL","STRAWBERRIES"," NOT SOLD - PRODUCTION"," CWT",NA,NA,NA,NA,NA,NA,"25,100"
"SURVEY",2018,"YEAR","NATIONAL","US TOTAL","STRAWBERRIES"," PROCESSING - PRODUCTION"," $",NA,NA,NA,NA,NA,NA,"229,741,000"
"SURVEY",2018,"YEAR","NATIONAL","US TOTAL","STRAWBERRIES"," PROCESSING"," UTILIZED - PRODUCTION"," MEASURED IN CWT",NA,NA,NA,NA,NA,"5,258,800"
"SURVEY",2018,"YEAR","NATIONAL","US TOTAL","STRAWBERRIES"," PROCESSING"," UTILIZED - PRODUCTION"," MEASURED IN TONS",NA,NA,NA,NA,NA,"284,740"
"SURVEY",2018,"YEAR","NATIONAL","US TOTAL","STRAWBERRIES"," UTILIZED - PRODUCTION"," CWT",NA,NA,NA,NA,NA,NA,"26,454,900"
"SURVEY",2018,"YEAR","STATE","CALIFORNIA","STRAWBERRIES - ACRES HARVESTED",NA,NA,NA,NA,NA,NA,NA,NA,"36,300"
"SURVEY",2018,"YEAR","STATE","CALIFORNIA","STRAWBERRIES - ACRES PLANTED",NA,NA,NA,NA,NA,NA,NA,NA,"36,300"
"SURVEY",2018,"YEAR","STATE","CALIFORNIA","STRAWBERRIES - PRODUCTION"," MEASURED IN $",NA,NA,NA,NA,NA,NA,NA,"2,179,066,000"
"SURVEY",2018,"YEAR","STATE","CALIFORNIA","STRAWBERRIES - PRODUCTION"," MEASURED IN CWT",NA,NA,NA,NA,NA,NA,NA,"24,000,000"
"SURVEY",2018,"YEAR","STATE","CALIFORNIA","STRAWBERRIES - YIELD"," MEASURED IN CWT / ACRE",NA,NA,NA,NA,NA,NA,NA,"660"
"SURVEY",2018,"YEAR","STATE","CALIFORNIA","STRAWBERRIES"," BEARING - APPLICATIONS"," LB",NA,"CHEMICAL, FUNGICIDE"," AZOXYSTROBIN ",128810,"1,100",NA,NA
"SURVEY",2018,"YEAR","STATE","CALIFORNIA","STRAWBERRIES"," BEARING - APPLICATIONS"," LB",NA,"CHEMICAL, FUNGICIDE"," BACILLUS AMYLOLIQUEFACIENS MBI 600 ",129082,"(NA)",NA,NA
"SURVEY",2018,"YEAR","STATE","CALIFORNIA","STRAWBERRIES"," BEARING - APPLICATIONS"," LB",NA,"CHEMICAL, FUNGICIDE"," BACILLUS AMYLOLIQUEFACIENS STRAIN D747 ",16482,"(NA)",NA,NA
"SURVEY",2018,"YEAR","STATE","CALIFORNIA","STRAWBERRIES"," BEARING - APPLICATIONS"," LB",NA,"CHEMICAL, FUNGICIDE"," BACILLUS PUMILUS ",6485,"(NA)",NA,NA
"SURVEY",2018,"YEAR","STATE","CALIFORNIA","STRAWBERRIES"," BEARING - APPLICATIONS"," LB",NA,"CHEMICAL, FUNGICIDE"," BACILLUS SUBTILIS ",6479,"(NA)",NA,NA
"SURVEY",2018,"YEAR","STATE","CALIFORNIA","STRAWBERRIES"," BEARING - APPLICATIONS"," LB",NA,"CHEMICAL, FUNGICIDE"," BLAD ",30006,"(D)",NA,NA
"SURVEY",2018,"YEAR","STATE","CALIFORNIA","STRAWBERRIES"," BEARING - APPLICATIONS"," LB",NA,"CHEMICAL, FUNGICIDE"," BORAX DECAHYDRATE ",11102,"(D)",NA,NA
"SURVEY",2018,"YEAR","STATE","CALIFORNIA","STRAWBERRIES"," BEARING - APPLICATIONS"," LB",NA,"CHEMICAL, FUNGICIDE"," BOSCALID ",128008,"1,800",NA,NA
"SURVEY",2018,"YEAR","STATE","CALIFORNIA","STRAWBERRIES"," BEARING - APPLICATIONS"," LB",NA,"CHEMICAL, FUNGICIDE"," CAPTAN ",81301,"94,800",NA,NA
"SURVEY",2018,"YEAR","STATE","CALIFORNIA","STRAWBERRIES"," BEARING - APPLICATIONS"," LB",NA,"CHEMICAL, FUNGICIDE"," COPPER HYDROXIDE ",23401,"(D)",NA,NA
"SURVEY",2018,"YEAR","STATE","CALIFORNIA","STRAWBERRIES"," BEARING - APPLICATIONS"," LB",NA,"CHEMICAL, FUNGICIDE"," COPPER OCTANOATE ",23306,"(D)",NA,NA
"SURVEY",2018,"YEAR","STATE","CALIFORNIA","STRAWBERRIES"," BEARING - APPLICATIONS"," LB",NA,"CHEMICAL, FUNGICIDE"," CYFLUFENAMID ",555550,"100",NA,NA
"SURVEY",2018,"YEAR","STATE","CALIFORNIA","STRAWBERRIES"," BEARING - APPLICATIONS"," LB",NA,"CHEMICAL, FUNGICIDE"," CYPRODINIL ",288202,"4,900",NA,NA
"SURVEY",2018,"YEAR","STATE","CALIFORNIA","STRAWBERRIES"," BEARING - APPLICATIONS"," LB",NA,"CHEMICAL, FUNGICIDE"," DIFENOCONAZOLE ",128847,"(D)",NA,NA
"SURVEY",2018,"YEAR","STATE","CALIFORNIA","STRAWBERRIES"," BEARING - APPLICATIONS"," LB",NA,"CHEMICAL, FUNGICIDE"," FENHEXAMID ",90209,"3,100",NA,NA
"SURVEY",2018,"YEAR","STATE","CALIFORNIA","STRAWBERRIES"," BEARING - APPLICATIONS"," LB",NA,"CHEMICAL, FUNGICIDE"," FLUDIOXONIL ",71503,"3,300",NA,NA
"SURVEY",2018,"YEAR","STATE","CALIFORNIA","STRAWBERRIES"," BEARING - APPLICATIONS"," LB",NA,"CHEMICAL, FUNGICIDE"," FLUOPYRAM ",80302,"1,600",NA,NA
"SURVEY",2018,"YEAR","STATE","CALIFORNIA","STRAWBERRIES"," BEARING - APPLICATIONS"," LB",NA,"CHEMICAL, FUNGICIDE"," FLUXAPYROXAD ",138009,"1,100",NA,NA
"SURVEY",2018,"YEAR","STATE","CALIFORNIA","STRAWBERRIES"," BEARING - APPLICATIONS"," LB",NA,"CHEMICAL, FUNGICIDE"," FOSETYL-AL ",123301,"(D)",NA,NA
"SURVEY",2018,"YEAR","STATE","CALIFORNIA","STRAWBERRIES"," BEARING - APPLICATIONS"," LB",NA,"CHEMICAL, FUNGICIDE"," IPRODIONE ",109801,"(D)",NA,NA
"SURVEY",2018,"YEAR","STATE","CALIFORNIA","STRAWBERRIES"," BEARING - APPLICATIONS"," LB",NA,"CHEMICAL, FUNGICIDE"," ISOFETAMID ",270000,"(D)",NA,NA
"SURVEY",2018,"YEAR","STATE","CALIFORNIA","STRAWBERRIES"," BEARING - APPLICATIONS"," LB",NA,"CHEMICAL, FUNGICIDE"," MEFENOXAM ",113502,"2,000",NA,NA
"SURVEY",2018,"YEAR","STATE","CALIFORNIA","STRAWBERRIES"," BEARING - APPLICATIONS"," LB",NA,"CHEMICAL, FUNGICIDE"," MYCLOBUTANIL ",128857,"1,100",NA,NA
"SURVEY",2018,"YEAR","STATE","CALIFORNIA","STRAWBERRIES"," BEARING - APPLICATIONS"," LB",NA,"CHEMICAL, FUNGICIDE"," PENTHIOPYRAD ",90112,"2,900",NA,NA
"SURVEY",2018,"YEAR","STATE","CALIFORNIA","STRAWBERRIES"," BEARING - APPLICATIONS"," LB",NA,"CHEMICAL, FUNGICIDE"," POLYOXIN D ZINC SALT ",230000,"300",NA,NA
"SURVEY",2018,"YEAR","STATE","CALIFORNIA","STRAWBERRIES"," BEARING - APPLICATIONS"," LB",NA,"CHEMICAL, FUNGICIDE"," POTASSIUM BICARBON. ",73508,"15,200",NA,NA
"SURVEY",2018,"YEAR","STATE","CALIFORNIA","STRAWBERRIES"," BEARING - APPLICATIONS"," LB",NA,"CHEMICAL, FUNGICIDE"," PROPICONAZOLE ",122101,"1,000",NA,NA
"SURVEY",2018,"YEAR","STATE","CALIFORNIA","STRAWBERRIES"," BEARING - APPLICATIONS"," LB",NA,"CHEMICAL, FUNGICIDE"," PYRACLOSTROBIN ",99100,"2,300",NA,NA
"SURVEY",2018,"YEAR","STATE","CALIFORNIA","STRAWBERRIES"," BEARING - APPLICATIONS"," LB",NA,"CHEMICAL, FUNGICIDE"," PYRIMETHANIL ",288201,"2,800",NA,NA
"SURVEY",2018,"YEAR","STATE","CALIFORNIA","STRAWBERRIES"," BEARING - APPLICATIONS"," LB",NA,"CHEMICAL, FUNGICIDE"," QUINOLINE ",55459,"900",NA,NA
"SURVEY",2018,"YEAR","STATE","CALIFORNIA","STRAWBERRIES"," BEARING - APPLICATIONS"," LB",NA,"CHEMICAL, FUNGICIDE"," STREPTOMYCES LYDICUS ",6327,"(NA)",NA,NA
"SURVEY",2018,"YEAR","STATE","CALIFORNIA","STRAWBERRIES"," BEARING - APPLICATIONS"," LB",NA,"CHEMICAL, FUNGICIDE"," SULFUR ",77501,"298,200",NA,NA
"SURVEY",2018,"YEAR","STATE","CALIFORNIA","STRAWBERRIES"," BEARING - APPLICATIONS"," LB",NA,"CHEMICAL, FUNGICIDE"," TETRACONAZOLE ",120603,"400",NA,NA
"SURVEY",2018,"YEAR","STATE","CALIFORNIA","STRAWBERRIES"," BEARING - APPLICATIONS"," LB",NA,"CHEMICAL, FUNGICIDE"," THIOPHANATE-METHYL ",102001,"1,100",NA,NA
"SURVEY",2018,"YEAR","STATE","CALIFORNIA","STRAWBERRIES"," BEARING - APPLICATIONS"," LB",NA,"CHEMICAL, FUNGICIDE"," THIRAM ",79801,"20,100",NA,NA
"SURVEY",2018,"YEAR","STATE","CALIFORNIA","STRAWBERRIES"," BEARING - APPLICATIONS"," LB",NA,"CHEMICAL, FUNGICIDE"," TOTAL",NA,"466,900",NA,NA
"SURVEY",2018,"YEAR","STATE","CALIFORNIA","STRAWBERRIES"," BEARING - APPLICATIONS"," LB",NA,"CHEMICAL, FUNGICIDE"," TRIFLOXYSTROBIN ",129112,"2,000",NA,NA
"SURVEY",2018,"YEAR","STATE","CALIFORNIA","STRAWBERRIES"," BEARING - APPLICATIONS"," LB",NA,"CHEMICAL, FUNGICIDE"," TRIFLUMIZOLE ",128879,"1,900",NA,NA
"SURVEY",2018,"YEAR","STATE","CALIFORNIA","STRAWBERRIES"," BEARING - APPLICATIONS"," LB",NA,"CHEMICAL, HERBICIDE"," FLUMIOXAZIN ",129034,"100",NA,NA
"SURVEY",2018,"YEAR","STATE","CALIFORNIA","STRAWBERRIES"," BEARING - APPLICATIONS"," LB",NA,"CHEMICAL, HERBICIDE"," GLYPHOSATE ISO. SALT ",103601,"(D)",NA,NA
"SURVEY",2018,"YEAR","STATE","CALIFORNIA","STRAWBERRIES"," BEARING - APPLICATIONS"," LB",NA,"CHEMICAL, HERBICIDE"," GLYPHOSATE POT. SALT ",103613,"(D)",NA,NA
"SURVEY",2018,"YEAR","STATE","CALIFORNIA","STRAWBERRIES"," BEARING - APPLICATIONS"," LB",NA,"CHEMICAL, HERBICIDE"," NAPROPAMIDE ",103001,"(D)",NA,NA
"SURVEY",2018,"YEAR","STATE","CALIFORNIA","STRAWBERRIES"," BEARING - APPLICATIONS"," LB",NA,"CHEMICAL, HERBICIDE"," OXYFLUORFEN ",111601,"800",NA,NA
"SURVEY",2018,"YEAR","STATE","CALIFORNIA","STRAWBERRIES"," BEARING - APPLICATIONS"," LB",NA,"CHEMICAL, HERBICIDE"," PENDIMETHALIN ",108501,"2,700",NA,NA
"SURVEY",2018,"YEAR","STATE","CALIFORNIA","STRAWBERRIES"," BEARING - APPLICATIONS"," LB",NA,"CHEMICAL, HERBICIDE"," SULFENTRAZONE ",129081,"(D)",NA,NA
"SURVEY",2018,"YEAR","STATE","CALIFORNIA","STRAWBERRIES"," BEARING - APPLICATIONS"," LB",NA,"CHEMICAL, HERBICIDE"," TOTAL",NA,"7,200",NA,NA
"SURVEY",2018,"YEAR","STATE","CALIFORNIA","STRAWBERRIES"," BEARING - APPLICATIONS"," LB",NA,"CHEMICAL, INSECTICIDE"," ABAMECTIN ",122804,"200",NA,NA
"SURVEY",2018,"YEAR","STATE","CALIFORNIA","STRAWBERRIES"," BEARING - APPLICATIONS"," LB",NA,"CHEMICAL, INSECTICIDE"," ACEQUINOCYL ",6329,"1,400",NA,NA
"SURVEY",2018,"YEAR","STATE","CALIFORNIA","STRAWBERRIES"," BEARING - APPLICATIONS"," LB",NA,"CHEMICAL, INSECTICIDE"," ACETAMIPRID ",99050,"1,200",NA,NA
"SURVEY",2018,"YEAR","STATE","CALIFORNIA","STRAWBERRIES"," BEARING - APPLICATIONS"," LB",NA,"CHEMICAL, INSECTICIDE"," AZADIRACHTIN ",121701,"600",NA,NA
"SURVEY",2018,"YEAR","STATE","CALIFORNIA","STRAWBERRIES"," BEARING - APPLICATIONS"," LB",NA,"CHEMICAL, INSECTICIDE"," BIFENAZATE ",586,"5,100",NA,NA
"SURVEY",2018,"YEAR","STATE","CALIFORNIA","STRAWBERRIES"," BEARING - APPLICATIONS"," LB",NA,"CHEMICAL, INSECTICIDE"," BIFENTHRIN ",128825,"1,100",NA,NA
"SURVEY",2018,"YEAR","STATE","CALIFORNIA","STRAWBERRIES"," BEARING - APPLICATIONS"," LB",NA,"CHEMICAL, INSECTICIDE"," BT KURSTAK ABTS-1857 ",6523,"(NA)",NA,NA
"SURVEY",2018,"YEAR","STATE","CALIFORNIA","STRAWBERRIES"," BEARING - APPLICATIONS"," LB",NA,"CHEMICAL, INSECTICIDE"," BT KURSTAKI ABTS-351 ",6522,"(NA)",NA,NA
"SURVEY",2018,"YEAR","STATE","CALIFORNIA","STRAWBERRIES"," BEARING - APPLICATIONS"," LB",NA,"CHEMICAL, INSECTICIDE"," BT KURSTAKI SA-11 ",6519,"(NA)",NA,NA
"SURVEY",2018,"YEAR","STATE","CALIFORNIA","STRAWBERRIES"," BEARING - APPLICATIONS"," LB",NA,"CHEMICAL, INSECTICIDE"," BT SUB AIZAWAI GC-91 ",6426,"(NA)",NA,NA
"SURVEY",2018,"YEAR","STATE","CALIFORNIA","STRAWBERRIES"," BEARING - APPLICATIONS"," LB",NA,"CHEMICAL, INSECTICIDE"," BUPROFEZIN ",275100,"(D)",NA,NA
"SURVEY",2018,"YEAR","STATE","CALIFORNIA","STRAWBERRIES"," BEARING - APPLICATIONS"," LB",NA,"CHEMICAL, INSECTICIDE"," BURKHOLDERIA A396 CELLS & MEDIA ",6534,"(NA)",NA,NA
"SURVEY",2018,"YEAR","STATE","CALIFORNIA","STRAWBERRIES"," BEARING - APPLICATIONS"," LB",NA,"CHEMICAL, INSECTICIDE"," CARBARYL ",56801,"(D)",NA,NA
"SURVEY",2018,"YEAR","STATE","CALIFORNIA","STRAWBERRIES"," BEARING - APPLICATIONS"," LB",NA,"CHEMICAL, INSECTICIDE"," CHLORANTRANILIPROLE ",90100,"600",NA,NA
"SURVEY",2018,"YEAR","STATE","CALIFORNIA","STRAWBERRIES"," BEARING - APPLICATIONS"," LB",NA,"CHEMICAL, INSECTICIDE"," CHLORPYRIFOS ",59101,"(D)",NA,NA
"SURVEY",2018,"YEAR","STATE","CALIFORNIA","STRAWBERRIES"," BEARING - APPLICATIONS"," LB",NA,"CHEMICAL, INSECTICIDE"," CHROMOBAC SUBTSUGAE PRAA4-1 CELLS AND SPENT MEDIA ",16329,"(NA)",NA,NA
"SURVEY",2018,"YEAR","STATE","CALIFORNIA","STRAWBERRIES"," BEARING - APPLICATIONS"," LB",NA,"CHEMICAL, INSECTICIDE"," CYANTRANILIPROLE ",90098,"(D)",NA,NA
"SURVEY",2018,"YEAR","STATE","CALIFORNIA","STRAWBERRIES"," BEARING - APPLICATIONS"," LB",NA,"CHEMICAL, INSECTICIDE"," CYFLUMETOFEN ",138831,"1,800",NA,NA
"SURVEY",2018,"YEAR","STATE","CALIFORNIA","STRAWBERRIES"," BEARING - APPLICATIONS"," LB",NA,"CHEMICAL, INSECTICIDE"," DIAZINON ",57801,"(D)",NA,NA
"SURVEY",2018,"YEAR","STATE","CALIFORNIA","STRAWBERRIES"," BEARING - APPLICATIONS"," LB",NA,"CHEMICAL, INSECTICIDE"," EMAMECTIN BENZOATE ",122806,"(D)",NA,NA
"SURVEY",2018,"YEAR","STATE","CALIFORNIA","STRAWBERRIES"," BEARING - APPLICATIONS"," LB",NA,"CHEMICAL, INSECTICIDE"," ETOXAZOLE ",107091,"(D)",NA,NA
"SURVEY",2018,"YEAR","STATE","CALIFORNIA","STRAWBERRIES"," BEARING - APPLICATIONS"," LB",NA,"CHEMICAL, INSECTICIDE"," FENBUTATIN-OXIDE ",104601,"(D)",NA,NA
"SURVEY",2018,"YEAR","STATE","CALIFORNIA","STRAWBERRIES"," BEARING - APPLICATIONS"," LB",NA,"CHEMICAL, INSECTICIDE"," FENPROPATHRIN ",127901,"1,100",NA,NA
"SURVEY",2018,"YEAR","STATE","CALIFORNIA","STRAWBERRIES"," BEARING - APPLICATIONS"," LB",NA,"CHEMICAL, INSECTICIDE"," FENPYROXIMATE ",129131,"100",NA,NA
"SURVEY",2018,"YEAR","STATE","CALIFORNIA","STRAWBERRIES"," BEARING - APPLICATIONS"," LB",NA,"CHEMICAL, INSECTICIDE"," FLONICAMID ",128016,"1,300",NA,NA
"SURVEY",2018,"YEAR","STATE","CALIFORNIA","STRAWBERRIES"," BEARING - APPLICATIONS"," LB",NA,"CHEMICAL, INSECTICIDE"," FLUPYRADIFURONE ",122304,"700",NA,NA
"SURVEY",2018,"YEAR","STATE","CALIFORNIA","STRAWBERRIES"," BEARING - APPLICATIONS"," LB",NA,"CHEMICAL, INSECTICIDE"," HEXYTHIAZOX ",128849,"800",NA,NA
"SURVEY",2018,"YEAR","STATE","CALIFORNIA","STRAWBERRIES"," BEARING - APPLICATIONS"," LB",NA,"CHEMICAL, INSECTICIDE"," IMIDACLOPRID ",129099,"4,100",NA,NA
"SURVEY",2018,"YEAR","STATE","CALIFORNIA","STRAWBERRIES"," BEARING - APPLICATIONS"," LB",NA,"CHEMICAL, INSECTICIDE"," LAMBDA-CYHALOTHRIN ",128897,"(D)",NA,NA
"SURVEY",2018,"YEAR","STATE","CALIFORNIA","STRAWBERRIES"," BEARING - APPLICATIONS"," LB",NA,"CHEMICAL, INSECTICIDE"," MALATHION ",57701,"8,000",NA,NA
"SURVEY",2018,"YEAR","STATE","CALIFORNIA","STRAWBERRIES"," BEARING - APPLICATIONS"," LB",NA,"CHEMICAL, INSECTICIDE"," METHOXYFENOZIDE ",121027,"1,000",NA,NA
"SURVEY",2018,"YEAR","STATE","CALIFORNIA","STRAWBERRIES"," BEARING - APPLICATIONS"," LB",NA,"CHEMICAL, INSECTICIDE"," NALED ",34401,"5,000",NA,NA
"SURVEY",2018,"YEAR","STATE","CALIFORNIA","STRAWBERRIES"," BEARING - APPLICATIONS"," LB",NA,"CHEMICAL, INSECTICIDE"," NEEM OIL ",25006,"(D)",NA,NA
"SURVEY",2018,"YEAR","STATE","CALIFORNIA","STRAWBERRIES"," BEARING - APPLICATIONS"," LB",NA,"CHEMICAL, INSECTICIDE"," NEEM OIL, CLAR. HYD. ",25007,"90,500",NA,NA
"SURVEY",2018,"YEAR","STATE","CALIFORNIA","STRAWBERRIES"," BEARING - APPLICATIONS"," LB",NA,"CHEMICAL, INSECTICIDE"," NOVALURON ",124002,"1,700",NA,NA
"SURVEY",2018,"YEAR","STATE","CALIFORNIA","STRAWBERRIES"," BEARING - APPLICATIONS"," LB",NA,"CHEMICAL, INSECTICIDE"," PIPERONYL BUTOXIDE ",67501,"(D)",NA,NA
"SURVEY",2018,"YEAR","STATE","CALIFORNIA","STRAWBERRIES"," BEARING - APPLICATIONS"," LB",NA,"CHEMICAL, INSECTICIDE"," POTASSIUM SALTS ",79021,"(D)",NA,NA
"SURVEY",2018,"YEAR","STATE","CALIFORNIA","STRAWBERRIES"," BEARING - APPLICATIONS"," LB",NA,"CHEMICAL, INSECTICIDE"," PYRETHRINS ",69001,"400",NA,NA
"SURVEY",2018,"YEAR","STATE","CALIFORNIA","STRAWBERRIES"," BEARING - APPLICATIONS"," LB",NA,"CHEMICAL, INSECTICIDE"," PYRIPROXYFEN ",129032,"(D)",NA,NA
"SURVEY",2018,"YEAR","STATE","CALIFORNIA","STRAWBERRIES"," BEARING - APPLICATIONS"," LB",NA,"CHEMICAL, INSECTICIDE"," SPINETORAM ",110007,"800",NA,NA
"SURVEY",2018,"YEAR","STATE","CALIFORNIA","STRAWBERRIES"," BEARING - APPLICATIONS"," LB",NA,"CHEMICAL, INSECTICIDE"," SPINOSAD ",110003,"700",NA,NA
"SURVEY",2018,"YEAR","STATE","CALIFORNIA","STRAWBERRIES"," BEARING - APPLICATIONS"," LB",NA,"CHEMICAL, INSECTICIDE"," SPIROMESIFEN ",24875,"1,000",NA,NA
"SURVEY",2018,"YEAR","STATE","CALIFORNIA","STRAWBERRIES"," BEARING - APPLICATIONS"," LB",NA,"CHEMICAL, INSECTICIDE"," SPIROTETRAMAT ",392201,"(D)",NA,NA
"SURVEY",2018,"YEAR","STATE","CALIFORNIA","STRAWBERRIES"," BEARING - APPLICATIONS"," LB",NA,"CHEMICAL, INSECTICIDE"," SULFOXAFLOR ",5210,"(D)",NA,NA
"SURVEY",2018,"YEAR","STATE","CALIFORNIA","STRAWBERRIES"," BEARING - APPLICATIONS"," LB",NA,"CHEMICAL, INSECTICIDE"," THIAMETHOXAM ",60109,"400",NA,NA
"SURVEY",2018,"YEAR","STATE","CALIFORNIA","STRAWBERRIES"," BEARING - APPLICATIONS"," LB",NA,"CHEMICAL, INSECTICIDE"," TOTAL",NA,"134,400",NA,NA
"SURVEY",2018,"YEAR","STATE","CALIFORNIA","STRAWBERRIES"," BEARING - APPLICATIONS"," LB",NA,"CHEMICAL, OTHER"," ACIBENZOLAR-S-METHYL ",61402,"(D)",NA,NA
"SURVEY",2018,"YEAR","STATE","CALIFORNIA","STRAWBERRIES"," BEARING - APPLICATIONS"," LB",NA,"CHEMICAL, OTHER"," AUREOBASIDIUM PULLULANS DSM 14940 ",46010,"(NA)",NA,NA
"SURVEY",2018,"YEAR","STATE","CALIFORNIA","STRAWBERRIES"," BEARING - APPLICATIONS"," LB",NA,"CHEMICAL, OTHER"," AUREOBASIDIUM PULLULANS DSM 14941 ",36010,"(NA)",NA,NA
"SURVEY",2018,"YEAR","STATE","CALIFORNIA","STRAWBERRIES"," BEARING - APPLICATIONS"," LB",NA,"CHEMICAL, OTHER"," BT KURSTAKI SA-12 ",6518,"(NA)",NA,NA
"SURVEY",2018,"YEAR","STATE","CALIFORNIA","STRAWBERRIES"," BEARING - APPLICATIONS"," LB",NA,"CHEMICAL, OTHER"," CAPRIC ACID ",128955,"(D)",NA,NA
"SURVEY",2018,"YEAR","STATE","CALIFORNIA","STRAWBERRIES"," BEARING - APPLICATIONS"," LB",NA,"CHEMICAL, OTHER"," CAPRYLIC ACID ",128919,"(D)",NA,NA
"SURVEY",2018,"YEAR","STATE","CALIFORNIA","STRAWBERRIES"," BEARING - APPLICATIONS"," LB",NA,"CHEMICAL, OTHER"," CHLOROPICRIN ",81501,"2,749,500",NA,NA
"SURVEY",2018,"YEAR","STATE","CALIFORNIA","STRAWBERRIES"," BEARING - APPLICATIONS"," LB",NA,"CHEMICAL, OTHER"," DICHLOROPROPENE ",29001,"668,000",NA,NA
"SURVEY",2018,"YEAR","STATE","CALIFORNIA","STRAWBERRIES"," BEARING - APPLICATIONS"," LB",NA,"CHEMICAL, OTHER"," FLUTRIAFOL ",128940,"400",NA,NA
"SURVEY",2018,"YEAR","STATE","CALIFORNIA","STRAWBERRIES"," BEARING - APPLICATIONS"," LB",NA,"CHEMICAL, OTHER"," GLIOCLADIUM VIRENS ",129000,"(D)",NA,NA
"SURVEY",2018,"YEAR","STATE","CALIFORNIA","STRAWBERRIES"," BEARING - APPLICATIONS"," LB",NA,"CHEMICAL, OTHER"," IRON PHOSPHATE ",34903,"(D)",NA,NA
"SURVEY",2018,"YEAR","STATE","CALIFORNIA","STRAWBERRIES"," BEARING - APPLICATIONS"," LB",NA,"CHEMICAL, OTHER"," METALDEHYDE ",53001,"(D)",NA,NA
"SURVEY",2018,"YEAR","STATE","CALIFORNIA","STRAWBERRIES"," BEARING - APPLICATIONS"," LB",NA,"CHEMICAL, OTHER"," METAM-POTASSIUM ",39002,"(D)",NA,NA
"SURVEY",2018,"YEAR","STATE","CALIFORNIA","STRAWBERRIES"," BEARING - APPLICATIONS"," LB",NA,"CHEMICAL, OTHER"," METAM-SODIUM ",39003,"(D)",NA,NA
"SURVEY",2018,"YEAR","STATE","CALIFORNIA","STRAWBERRIES"," BEARING - APPLICATIONS"," LB",NA,"CHEMICAL, OTHER"," PAECILOMYCES FUMOSOR ",115002,"(D)",NA,NA
"SURVEY",2018,"YEAR","STATE","CALIFORNIA","STRAWBERRIES"," BEARING - APPLICATIONS"," LB",NA,"CHEMICAL, OTHER"," POTASSIUM SILICATE ",72606,"(D)",NA,NA
"SURVEY",2018,"YEAR","STATE","CALIFORNIA","STRAWBERRIES"," BEARING - APPLICATIONS"," LB",NA,"CHEMICAL, OTHER"," REYNOUTRIA SACHALINE ",55809,"1,700",NA,NA
"SURVEY",2018,"YEAR","STATE","CALIFORNIA","STRAWBERRIES"," BEARING - APPLICATIONS"," LB",NA,"CHEMICAL, OTHER"," TOTAL",NA,"3,586,800",NA,NA
"SURVEY",2018,"YEAR","STATE","CALIFORNIA","STRAWBERRIES"," BEARING - APPLICATIONS"," LB",NA,"FERTILIZER"," NITROGEN",NA,"10,676,000",NA,NA
"SURVEY",2018,"YEAR","STATE","CALIFORNIA","STRAWBERRIES"," BEARING - APPLICATIONS"," LB",NA,"FERTILIZER"," PHOSPHATE",NA,"5,745,000",NA,NA
"SURVEY",2018,"YEAR","STATE","CALIFORNIA","STRAWBERRIES"," BEARING - APPLICATIONS"," LB",NA,"FERTILIZER"," POTASH",NA,"10,583,000",NA,NA
"SURVEY",2018,"YEAR","STATE","CALIFORNIA","STRAWBERRIES"," BEARING - APPLICATIONS"," LB",NA,"FERTILIZER"," SULFUR",NA,"2,637,000",NA,NA
"SURVEY",2018,"YEAR","STATE","CALIFORNIA","STRAWBERRIES"," BEARING - APPLICATIONS"," LB / ACRE / APPLICATION"," AVG","CHEMICAL, FUNGICIDE"," AZOXYSTROBIN ",128810,"0.213",NA,NA
"SURVEY",2018,"YEAR","STATE","CALIFORNIA","STRAWBERRIES"," BEARING - APPLICATIONS"," LB / ACRE / APPLICATION"," AVG","CHEMICAL, FUNGICIDE"," BACILLUS AMYLOLIQUEFACIENS MBI 600 ",129082,"(NA)",NA,NA
"SURVEY",2018,"YEAR","STATE","CALIFORNIA","STRAWBERRIES"," BEARING - APPLICATIONS"," LB / ACRE / APPLICATION"," AVG","CHEMICAL, FUNGICIDE"," BACILLUS AMYLOLIQUEFACIENS STRAIN D747 ",16482,"(NA)",NA,NA
"SURVEY",2018,"YEAR","STATE","CALIFORNIA","STRAWBERRIES"," BEARING - APPLICATIONS"," LB / ACRE / APPLICATION"," AVG","CHEMICAL, FUNGICIDE"," BACILLUS PUMILUS ",6485,"(NA)",NA,NA
"SURVEY",2018,"YEAR","STATE","CALIFORNIA","STRAWBERRIES"," BEARING - APPLICATIONS"," LB / ACRE / APPLICATION"," AVG","CHEMICAL, FUNGICIDE"," BACILLUS SUBTILIS ",6479,"(NA)",NA,NA
"SURVEY",2018,"YEAR","STATE","CALIFORNIA","STRAWBERRIES"," BEARING - APPLICATIONS"," LB / ACRE / APPLICATION"," AVG","CHEMICAL, FUNGICIDE"," BLAD ",30006,"(D)",NA,NA
